Player,Year,t Value,Win Rate,Weight,g(v)
Wilson B.,2006,0.4,0.2857142857142857,0.0015759217203857804,0.00045026334868165154
Korteling S.,2005,0.0,0.0,0.0009564097625028942,0.0
Thron A.,2005,0.0,0.0,0.0009564097625028942,0.0
Berlocq C.,2013,0.031186440677966106,0.07692307692307693,0.04978706836786394,0.003829774489835688
Cilic M.,2014,0.0072270227808326785,0.0,0.07963493641622292,0.0
Bozoljac I.,2006,0.07500000000000001,0.2,0.0015759217203857804,0.0003151843440771561
Chadaj A.,2005,1.0,0.5,0.0009564097625028942,0.0004782048812514471
Smeets R.,2007,0.4444444444444444,0.41732283464566927,0.002595727814782113,0.0010832564896334801
Simmonds P.,2005,0.0,0.0,0.0009564097625028942,0.0
Clayton A.,2005,0.0,0.0,0.0009564097625028942,0.0
Bester P.,2005,0.0,0.0,0.0009564097625028942,0.0
Steckley R.,2005,0.0,0.0,0.0009564097625028942,0.0
Gregorc L.,2008,0.3589743589743589,0.0,0.004272777940624069,0.0
Wang Y. Jr,2005,1.0,0.5,0.0009564097625028942,0.0004782048812514471
Matsui T.,2005,0.25,0.5,0.0009564097625028942,0.0004782048812514471
Crivoi V.,2009,0.2916666666666667,0.5,0.007026068350828146,0.003513034175414073
Fruttero J.P.,2005,0.0,0.0,0.0009564097625028942,0.0
Chen T.,2005,0.0,0.0,0.0009564097625028942,0.0
Do M.Q.,2005,0.0,0.0,0.0009564097625028942,0.0
Soeda G.,2012,0.09753694581280786,0.0,0.030771600787788695,0.0
Naso G.,2008,0.2692307692307692,0.34375,0.004272777940624069,0.0014687674170895239
Sanchez de Luna J.A.,2005,0.0,0.0,0.0009564097625028942,0.0
Fognini F.,2018,0.009115022908126356,0.3983739837398374,0.3963373118872477,0.1578904738412613
Ittogi T.,2005,0.0,0.0,0.0009564097625028942,0.0
Kirillov E.,2005,0.0,0.0,0.0009564097625028942,0.0
Ledovskikh M.,2006,0.08888888888888888,0.43973214285714285,0.0015759217203857804,0.0006929834350803543
Eitzinger R.,2006,0.1111111111111111,0.0,0.0015759217203857804,0.0
Lorenzi P.,2017,0.04786665716931405,0.0,0.2823312263026935,0.0
Junaid R.,2006,0.0,0.0,0.0015759217203857804,0.0
Uppal V.,2006,0.0,0.0,0.0015759217203857804,0.0
Sultan-Khalfan A.,2006,0.0,0.0,0.0015759217203857804,0.0
King-Turner D.,2006,0.0,0.0,0.0015759217203857804,0.0
Istomin D.,2013,0.022393822393822392,0.3333333333333333,0.04978706836786394,0.016595689455954646
Adaktusson J.,2006,0.0,0.0,0.0015759217203857804,0.0
Del Potro J.M.,2012,0.018306636155606407,0.0,0.030771600787788695,0.0
Aguilar J.,2006,0.2,0.2,0.0015759217203857804,0.0003151843440771561
Korolev E.,2007,0.06633499170812604,0.3333333333333333,0.002595727814782113,0.0008652426049273709
Sidorenko A.,2009,0.16666666666666666,0.0,0.007026068350828146,0.0
Querry S.,2006,1.0,0.2857142857142857,0.0015759217203857804,0.00045026334868165154
Warburg S.,2008,0.2857142857142857,0.3333333333333333,0.004272777940624069,0.0014242593135413563
Ghem A.,2006,0.14285714285714285,0.2857142857142857,0.0015759217203857804,0.00045026334868165154
Van der Dium A.,2006,0.0,0.0,0.0015759217203857804,0.0
Meffert D.,2007,0.16666666666666666,0.0,0.002595727814782113,0.0
Gonzalez S.,2011,0.25,0.0,0.018881690627152965,0.0
Witten J.,2009,0.4,0.46153846153846156,0.007026068350828146,0.0032428007773052984
Balleret B.,2006,0.4,0.2,0.0015759217203857804,0.0003151843440771561
Granollers-Pujol M.,2006,0.0,0.0,0.0015759217203857804,0.0
Salva B.,2006,0.0,0.0,0.0015759217203857804,0.0
Ouahab L.,2015,0.08000000000000002,0.32653061224489793,0.12513768605048184,0.04086128524097366
Peric T.,2006,0.0,0.0,0.0015759217203857804,0.0
Chardy J.,2009,0.011990407673860913,0.5045317220543807,0.007026068350828146,0.003544874364315107
Gil F.,2009,0.10030395136778116,0.0,0.007026068350828146,0.0
Luque D.,2006,0.0,0.0,0.0015759217203857804,0.0
Azzaro L.,2006,0.0,0.0,0.0015759217203857804,0.0
Bolelli S.,2015,0.048828125,0.0,0.12513768605048184,0.0
Popp T.,2006,0.0,0.0,0.0015759217203857804,0.0
Hartfield D.,2007,0.5454545454545454,0.3761904761904762,0.002595727814782113,0.0009764880827037471
Montcourt M.,2007,0.21428571428571427,0.36470588235294116,0.002595727814782113,0.0009466772030381822
Becker B.,2010,0.029411764705882353,0.0,0.011533950294496319,0.0
Baker J.,2012,0.17543859649122806,0.0,0.030771600787788695,0.0
Haase R.,2013,0.01652012327773749,0.5,0.04978706836786394,0.02489353418393197
Zverev M.,2017,0.04308666017526777,0.0,0.2823312263026935,0.0
Dorsch B.,2006,0.0,0.0,0.0015759217203857804,0.0
Stadler S.,2008,0.4266666666666667,0.325,0.004272777940624069,0.0013886528307028225
Granollers M.,2011,0.015738652203664747,0.1111111111111111,0.018881690627152965,0.0020979656252392183
Roshardt R.,2006,0.0,0.0,0.0015759217203857804,0.0
Vicente M.,2006,0.0,0.0,0.0015759217203857804,0.0
Kutac R.,2006,0.0,0.0,0.0015759217203857804,0.0
Levine J.,2008,0.06593406593406594,0.0,0.004272777940624069,0.0
Sijsling I.,2013,0.12006890611541775,0.5,0.04978706836786394,0.02489353418393197
Darcis S.,2008,0.04139964111766214,0.14285714285714285,0.004272777940624069,0.0006103968486605813
De Bakker T.,2010,0.17385826771653543,0.3645833333333333,0.011533950294496319,0.0042050860448684495
Querrey S.,2009,0.010193679918450561,0.5,0.007026068350828146,0.003513034175414073
Junqueira D.,2009,0.1951219512195122,0.5045317220543807,0.007026068350828146,0.003544874364315107
Patriarca D.,2006,0.0,0.0,0.0015759217203857804,0.0
Haider-Mauer A.,2006,0.6666666666666666,0.3333333333333333,0.0015759217203857804,0.0005253072401285935
Sandbichler A.,2006,0.0,0.0,0.0015759217203857804,0.0
Yani M.,2011,0.25,0.38095238095238093,0.018881690627152965,0.007193025000820177
Cipolla F.,2012,0.20359501100513575,0.0,0.030771600787788695,0.0
Belic L.,2006,0.0,0.0,0.0015759217203857804,0.0
Ianni S.,2006,0.0,0.0,0.0015759217203857804,0.0
Panfil G.,2006,0.0,0.0,0.0015759217203857804,0.0
Sweeting R.,2011,0.17130144605116795,0.1111111111111111,0.018881690627152965,0.0020979656252392183
Dev Varman S.,2006,0.0,0.0,0.0015759217203857804,0.0
Polansky P.,2018,0.0779220779220779,0.4262295081967213,0.3963373118872477,0.16893065752571212
Hajek J.,2010,0.1303370786516854,0.3645833333333333,0.011533950294496319,0.0042050860448684495
Yu X.Y.,2006,0.0,0.0,0.0015759217203857804,0.0
Wang Y.Jr.,2006,0.0,0.0,0.0015759217203857804,0.0
Dolgopolov A.,2006,0.0,0.0,0.0015759217203857804,0.0
Aranguren J.M.,2006,0.0,0.0,0.0015759217203857804,0.0
Smit J.,2006,0.0,0.0,0.0015759217203857804,0.0
Auckland J.,2006,1.0,0.6666666666666666,0.0015759217203857804,0.001050614480257187
Clemens T.,2006,1.0,0.5,0.0015759217203857804,0.0007879608601928902
Troicki V.,2015,0.015560532830366616,0.0,0.12513768605048184,0.0
Chaen T.,2006,0.0,0.0,0.0015759217203857804,0.0
Schuttler P.,2006,0.0,0.0,0.0015759217203857804,0.0
Kravchuk K.,2017,0.11607142857142856,0.6196473551637279,0.2823312263026935,0.17494579765859597
Fish A.,2006,0.0,0.0,0.0015759217203857804,0.0
Fischer M.,2010,0.09523809523809523,0.4500978473581213,0.011533950294496319,0.005191406199088362
Reister J.,2010,0.08944543828264759,0.3645833333333333,0.011533950294496319,0.0042050860448684495
Gulbis E.,2014,0.024663965528329796,0.0,0.07963493641622292,0.0
Robredo R.,2006,1.0,0.3333333333333333,0.0015759217203857804,0.0005253072401285935
Giraldo S.,2011,0.038192615296202284,0.15384615384615385,0.018881690627152965,0.0029048754811004563
Jun W.,2007,0.0,0.0,0.002595727814782113,0.0
Rosol L.,2014,0.046426979646412125,0.0,0.07963493641622292,0.0
Lacko L.,2010,0.029535864978902954,0.3645833333333333,0.011533950294496319,0.0042050860448684495
Dutra Silva R.,2017,0.18315018315018314,0.6196473551637279,0.2823312263026935,0.17494579765859597
Andujar P.,2011,0.020887728459530026,0.1111111111111111,0.018881690627152965,0.0020979656252392183
Schwank E.,2008,0.13372859025032938,0.3333333333333333,0.004272777940624069,0.0014242593135413563
Huta Galung J.,2011,0.16666666666666666,0.0,0.018881690627152965,0.0
Guez D.,2009,0.2222222222222222,0.3333333333333333,0.007026068350828146,0.002342022783609382
Echagaray B.,2007,0.0,0.0,0.002595727814782113,0.0
Fornell M.,2007,0.0,0.0,0.002595727814782113,0.0
Gensse A.,2007,0.5,0.25,0.002595727814782113,0.0006489319536955282
Ward J.,2014,0.047619047619047616,0.0,0.07963493641622292,0.0
Stepanek M.,2007,0.0,0.0,0.002595727814782113,0.0
Dustov F.,2007,0.0,0.0,0.002595727814782113,0.0
Chaki R.,2007,0.0,0.0,0.002595727814782113,0.0
Sousa P.,2020,0.09090909090909091,0.0,0.6534497564806161,0.0
Brands D.,2013,0.12997542997542996,0.5,0.04978706836786394,0.02489353418393197
Bachinger M.,2012,0.08538899430740039,0.0,0.030771600787788695,0.0
Eysseric J.,2007,0.0,0.0,0.002595727814782113,0.0
Recouderc L.,2007,0.17777777777777776,0.2,0.002595727814782113,0.0005191455629564226
Nielsen F.,2007,0.0,0.0,0.002595727814782113,0.0
Koning M.,2007,0.0,0.0,0.002595727814782113,0.0
Guzman J.,2007,0.0,0.0,0.002595727814782113,0.0
Guccione A.,2007,1.0,0.3333333333333333,0.002595727814782113,0.0008652426049273709
Goransson T.,2007,0.0,0.0,0.002595727814782113,0.0
Tveit E.,2007,0.0,0.0,0.002595727814782113,0.0
Isner J.,2015,0.008423675442757298,0.0,0.12513768605048184,0.0
Nishikori K.,2016,0.014547400686014548,0.0,0.19150795583214678,0.0
Gonzalez M.,2009,0.10630252100840336,0.0,0.007026068350828146,0.0
Riba P.,2011,0.1637492941840768,0.0,0.018881690627152965,0.0
Ruevski P.,2007,0.0,0.0,0.002595727814782113,0.0
Olejniczak D.,2007,0.0,0.0,0.002595727814782113,0.0
Klizan M.,2015,0.03377650017966224,0.3235294117647059,0.12513768605048184,0.04048572195750883
Anderson K.,2015,0.016293396582847067,0.3235294117647059,0.12513768605048184,0.04048572195750883
Cuevas P.,2016,0.02130559540889527,0.5,0.19150795583214678,0.09575397791607339
McClune M.,2007,0.0,0.0,0.002595727814782113,0.0
Jun W.S.,2008,0.7142857142857143,0.29545454545454547,0.004272777940624069,0.0012624116642752932
Gard C.,2007,0.0,0.0,0.002595727814782113,0.0
Lindahl N.,2007,0.2222222222222222,0.1111111111111111,0.002595727814782113,0.000288414201642457
Martin D.,2007,0.0,0.0,0.002595727814782113,0.0
Singh N.,2007,0.0,0.0,0.002595727814782113,0.0
Raja P.,2007,0.0,0.0,0.002595727814782113,0.0
Nam H.W.,2007,0.0,0.0,0.002595727814782113,0.0
Matsukevitch D.,2007,0.75,0.25,0.002595727814782113,0.0006489319536955282
Kamke T.,2013,0.06823770491803278,0.0,0.04978706836786394,0.0
Golubev A.,2010,0.095,0.4230769230769231,0.011533950294496319,0.004879748201517674
Chekov P.,2007,0.0,0.0,0.002595727814782113,0.0
Kukushkin M.,2019,0.017412617220801365,0.3157894736842105,0.5248935341839319,0.16575585290018902
Vardhan V.,2007,0.0,0.0,0.002595727814782113,0.0
Kudryavtsev A.,2008,0.16842105263157894,0.2631578947368421,0.004272777940624069,0.0011244152475326497
Statham R.,2008,0.0,0.0,0.004272777940624069,0.0
Jones G.D.,2008,0.0,0.0,0.004272777940624069,0.0
Jones G.,2013,0.2857142857142857,0.07692307692307693,0.04978706836786394,0.003829774489835688
Klein B.,2009,0.2564102564102564,0.5045317220543807,0.007026068350828146,0.003544874364315107
Slanar M.,2008,1.0,0.3333333333333333,0.004272777940624069,0.0014242593135413563
Podlipnik H.,2008,0.0,0.0,0.004272777940624069,0.0
Marrero D.,2008,0.4444444444444444,0.3333333333333333,0.004272777940624069,0.0014242593135413563
Bellucci T.,2010,0.027253836317135547,0.6037735849056604,0.011533950294496319,0.00696389451743174
Munoz de la Nava D.,2008,0.0,0.0,0.004272777940624069,0.0
Decoud S.,2008,0.25,0.5,0.004272777940624069,0.0021363889703120346
Bowles C.,2008,0.0,0.0,0.004272777940624069,0.0
Crugnola M.,2008,0.0,0.0,0.004272777940624069,0.0
Dodig I.,2013,0.060227272727272727,0.2,0.04978706836786394,0.009957413673572788
Smyczek T.,2013,0.029069767441860465,0.07692307692307693,0.04978706836786394,0.003829774489835688
Rodriguez B.,2008,0.0,0.0,0.004272777940624069,0.0
Ramirez C.,2008,0.0,0.0,0.004272777940624069,0.0
Skugor F.,2010,0.0989010989010989,0.42890995260663506,0.011533950294496319,0.004947026074179701
Kavcic B.,2011,0.07300884955752213,0.5543672014260249,0.018881690627152965,0.010467389991166795
Cervenak P.,2012,0.3333333333333333,0.25,0.030771600787788695,0.007692900196947174
Al-Ghareeb M.,2008,0.0,0.0,0.004272777940624069,0.0
Sousa J.,2015,0.026565295169946334,0.0,0.12513768605048184,0.0
Elias G.,2016,0.15625,0.18181818181818182,0.19150795583214678,0.034819628333117594
Harrison R.,2012,0.028013166188108413,0.37158469945355194,0.030771600787788695,0.011434256030435144
Lopez-Jaen M.A.,2008,1.0,0.3333333333333333,0.004272777940624069,0.0014242593135413563
Trujillo G.,2008,1.0,0.5,0.004272777940624069,0.0021363889703120346
Sanchez De Luna J.,2008,0.0,0.0,0.004272777940624069,0.0
Marrai M.,2008,0.0,0.0,0.004272777940624069,0.0
Del Potro J.,2008,1.0,0.6666666666666666,0.004272777940624069,0.0028485186270827125
Fabbiano T.,2019,0.12237762237762238,0.3157894736842105,0.5248935341839319,0.16575585290018902
Ouanna J.,2010,0.15384615384615383,0.5,0.011533950294496319,0.0057669751472481596
Mannarino A.,2023,0.01237732141522229,0.0,0.9246493823173818,0.0
Lipsky S.,2008,0.0,0.0,0.004272777940624069,0.0
De Voest R.,2011,0.19753086419753085,0.1111111111111111,0.018881690627152965,0.0020979656252392183
Evans D.,2022,0.032343987823439876,0.3780487804878049,0.858279112535717,0.32447137181228325
Berankis R.,2021,0.016822671785359962,0.3888888888888889,0.7674558420651703,0.29845504969201064
Janowicz J.,2014,0.081374321880651,0.0,0.07963493641622292,0.0
Dimitrov G.,2017,0.009833659491193737,0.0,0.2823312263026935,0.0
Middelkoop M.,2008,0.0,0.0,0.004272777940624069,0.0
Groth S.,2015,0.1961184882533197,0.3235294117647059,0.12513768605048184,0.04048572195750883
Slabinsky A.,2008,0.0,0.0,0.004272777940624069,0.0
Kim K,2008,0.0,0.0,0.004272777940624069,0.0
Dabul B.,2009,0.11538461538461539,0.25,0.007026068350828146,0.0017565170877070365
Van der Merwe I.,2009,0.6666666666666666,0.0,0.007026068350828146,0.0
Eaton C.,2008,1.0,0.5,0.004272777940624069,0.0021363889703120346
Qureshi A.U.H.,2008,1.0,0.2,0.004272777940624069,0.0008545555881248139
Brizzi A.,2008,0.0,0.0,0.004272777940624069,0.0
Cruciat A.,2008,0.0,0.0,0.004272777940624069,0.0
O'Neal J.,2008,0.0,0.0,0.004272777940624069,0.0
Oswald P.,2012,0.5,0.36082474226804123,0.030771600787788695,0.01110315492342891
Mayer L.,2015,0.01946266130738312,0.0,0.12513768605048184,0.0
Veic A.,2011,0.09999999999999999,0.0,0.018881690627152965,0.0
Piccari F.,2008,0.0,0.0,0.004272777940624069,0.0
Estrella V.,2008,0.0,0.0,0.004272777940624069,0.0
Ignatik U.,2008,0.0,0.0,0.004272777940624069,0.0
Devvarman S.,2011,0.1487603305785124,0.15384615384615385,0.018881690627152965,0.0029048754811004563
De Heart R.,2008,1.0,0.5,0.004272777940624069,0.0021363889703120346
Ball C.,2009,0.2222222222222222,0.5,0.007026068350828146,0.003513034175414073
Krajicek A.,2015,0.3272727272727272,0.0,0.12513768605048184,0.0
Djokovic M.,2008,0.0,0.0,0.004272777940624069,0.0
Xu J.C.,2008,0.0,0.0,0.004272777940624069,0.0
Bai Y.,2015,0.1875,0.3055555555555556,0.12513768605048184,0.038236515182091674
Jouan R.,2008,0.4,0.2,0.004272777940624069,0.0008545555881248139
Sugita Y.,2017,0.09992193598750976,0.5,0.2823312263026935,0.14116561315134676
Ito Y.,2008,0.0,0.0,0.004272777940624069,0.0
Ito T.,2012,0.08641975308641975,0.37158469945355194,0.030771600787788695,0.011434256030435144
Donskoy E.,2018,0.07075471698113207,0.4262295081967213,0.3963373118872477,0.16893065752571212
Lejnieks K.,2008,1.0,0.5,0.004272777940624069,0.0021363889703120346
Tomic B.,2015,0.03907592669645603,0.3235294117647059,0.12513768605048184,0.04048572195750883
Statham J.,2010,0.125,0.0,0.011533950294496319,0.0
Ebelthite C.,2009,0.0,0.0,0.007026068350828146,0.0
De Chaunac S.,2009,1.0,0.5,0.007026068350828146,0.003513034175414073
Klaasen R.,2010,0.46875,0.5,0.011533950294496319,0.0057669751472481596
Anderson A.,2009,0.0,0.0,0.007026068350828146,0.0
Mektic N.,2015,0.25,0.125,0.12513768605048184,0.01564221075631023
Hocevar R.,2009,0.0,0.0,0.007026068350828146,0.0
Silva D.,2009,0.0,0.0,0.007026068350828146,0.0
Zampieri C.,2011,0.6666666666666666,0.3464566929133858,0.018881690627152965,0.00654168809129709
Poerschke L.,2009,0.0,0.0,0.007026068350828146,0.0
Munoz de La Nava D.,2009,0.0,0.0,0.007026068350828146,0.0
Marchenko I.,2010,0.08654545454545455,0.5,0.011533950294496319,0.0057669751472481596
Bhambri Y.,2018,0.13903743315508021,0.2,0.3963373118872477,0.07926746237744954
Ziadi M.,2009,0.0,0.0,0.007026068350828146,0.0
El Amrani R.,2010,0.5,0.3333333333333333,0.011533950294496319,0.0038446500981654396
Riba-Madrid P.,2009,0.0,0.0,0.007026068350828146,0.0
Krajinovic F.,2019,0.04588932806324111,0.3157894736842105,0.5248935341839319,0.16575585290018902
Zlatanovic A.,2009,0.0,0.0,0.007026068350828146,0.0
Kloer S.,2009,0.0,0.0,0.007026068350828146,0.0
Rufin G.,2013,0.23809523809523808,0.5,0.04978706836786394,0.02489353418393197
Fleming C.,2009,0.0,0.0,0.007026068350828146,0.0
Zemlja G.,2013,0.19361147327249023,0.07692307692307693,0.04978706836786394,0.003829774489835688
Ghedin R.,2009,0.0,0.0,0.007026068350828146,0.0
Zeballos H.,2017,0.043641456582633055,0.0,0.2823312263026935,0.0
Munoz-De La Nava D.,2012,0.09722222222222221,0.0,0.030771600787788695,0.0
Britton D.,2009,0.0,0.0,0.007026068350828146,0.0
Del Bonis F.,2011,0.19230769230769232,0.0,0.018881690627152965,0.0
Agostinelli B.,2009,0.0,0.0,0.007026068350828146,0.0
Raonic M.,2016,0.018435433455952707,0.0,0.19150795583214678,0.0
Ilhan M.,2015,0.13125,0.0,0.12513768605048184,0.0
Buchanan C.,2009,0.0,0.0,0.007026068350828146,0.0
Luncanu P.A.,2009,0.0,0.0,0.007026068350828146,0.0
Copil M.,2018,0.08544144747863965,0.2,0.3963373118872477,0.07926746237744954
Valent R.,2009,0.0,0.0,0.007026068350828146,0.0
Wachiramanowong K.,2009,0.0,0.0,0.007026068350828146,0.0
Gong M.X.,2009,0.0,0.0,0.007026068350828146,0.0
Biryukov M.,2009,0.0,0.0,0.007026068350828146,0.0
Kontinen H.,2010,0.6666666666666666,0.0,0.011533950294496319,0.0
Millot V.,2016,0.09051724137931035,0.43478260869565216,0.19150795583214678,0.08326432862267251
Vovk S.,2009,0.0,0.0,0.007026068350828146,0.0
Dolgopolov O.,2011,0.02920108817730302,0.15384615384615385,0.018881690627152965,0.0029048754811004563
Haider-Maurer A.,2015,0.19837313041196536,0.0,0.12513768605048184,0.0
Bautista R.,2014,0.10053066037735849,0.0,0.07963493641622292,0.0
Millman J.,2021,0.032128514056224904,0.0,0.7674558420651703,0.0
Ebden M.,2018,0.05223214285714285,0.4262295081967213,0.3963373118872477,0.16893065752571212
Yang T.H.,2010,0.0,0.0,0.011533950294496319,0.0
Sorensen L.,2010,0.3,0.4,0.011533950294496319,0.004613580117798528
Maamoun K.,2010,0.0,0.0,0.011533950294496319,0.0
Lemke J.,2010,0.0,0.0,0.011533950294496319,0.0
Cervantes I.,2016,0.5618247298919568,0.5,0.19150795583214678,0.09575397791607339
Matosevic M.,2014,0.09136758151536475,0.0,0.07963493641622292,0.0
Kubler J.,2023,0.18094405594405594,0.5847457627118644,0.9246493823173818,0.5406848083042317
Sergeyev I.,2010,1.0,0.5,0.011533950294496319,0.0057669751472481596
Wolmarans F.,2011,0.6666666666666666,0.0,0.018881690627152965,0.0
Van Der Merwe I.,2011,0.2,0.0,0.018881690627152965,0.0
Souza J.,2015,0.08439897698209718,0.0,0.12513768605048184,0.0
Saavedra Corvalan C.,2010,0.0,0.0,0.011533950294496319,0.0
Jelenic P.,2010,1.0,0.5,0.011533950294496319,0.0057669751472481596
Bemelmans R.,2018,0.048979591836734684,0.0,0.3963373118872477,0.0
Im K.T.,2010,0.0,0.0,0.011533950294496319,0.0
Deheart R.,2010,0.0,0.0,0.011533950294496319,0.0
Mertens Y.,2010,0.6666666666666666,0.3333333333333333,0.011533950294496319,0.0038446500981654396
Niland C.,2010,0.0,0.0,0.011533950294496319,0.0
Ramos-Vinolas A.,2016,0.021972667065364257,0.0,0.19150795583214678,0.0
Lajovic D.,2018,0.0138514309654107,0.43956043956043955,0.3963373118872477,0.17421420302736162
Di Mauro A.,2010,0.0,0.0,0.011533950294496319,0.0
Krawietz K.,2019,0.5,0.0,0.5248935341839319,0.0
Gojowczyk P.,2018,0.08974678289746782,0.4262295081967213,0.3963373118872477,0.16893065752571212
Mina G.,2010,0.0,0.0,0.011533950294496319,0.0
Paire B.,2013,0.016336254573300433,0.5,0.04978706836786394,0.02489353418393197
Emmrich M.,2010,0.0,0.0,0.011533950294496319,0.0
Alcaide G.,2010,0.0,0.0,0.011533950294496319,0.0
Kudla D.,2019,0.02579957356076759,0.0,0.5248935341839319,0.0
Bubka S.,2011,0.2,0.5543672014260249,0.018881690627152965,0.010467389991166795
Dasnieres de Veigy J.,2011,0.6666666666666666,0.38095238095238093,0.018881690627152965,0.007193025000820177
Lindell C.,2014,0.15,0.0,0.07963493641622292,0.0
Knittel B.,2011,0.6,0.3333333333333333,0.018881690627152965,0.006293896875717655
Marti Y.,2014,0.5714285714285714,0.2647058823529412,0.07963493641622292,0.021079836110176657
Sadecky A.,2010,0.6666666666666666,0.3333333333333333,0.011533950294496319,0.0038446500981654396
Velotti A.,2010,0.0,0.0,0.011533950294496319,0.0
Johnson S.,2015,0.028732925105982104,0.3235294117647059,0.12513768605048184,0.04048572195750883
Melzer G.,2017,0.1484848484848485,0.0,0.2823312263026935,0.0
Duclos P.L.,2011,0.5,0.41947565543071164,0.018881690627152965,0.007920409551464915
Lojda D.,2010,0.0,0.0,0.011533950294496319,0.0
Klahn B.,2019,0.09890109890109891,0.3157894736842105,0.5248935341839319,0.16575585290018902
Sock J.,2017,0.03887307352508099,0.0,0.2823312263026935,0.0
Ungur A.,2012,0.0625,0.0,0.030771600787788695,0.0
Zhang Z.,2012,0.30000000000000004,0.0,0.030771600787788695,0.0
Wu D.,2016,0.10416666666666667,0.5,0.19150795583214678,0.09575397791607339
Belyaev I.,2010,0.0,0.0,0.011533950294496319,0.0
Schoorel T.,2011,0.8333333333333334,0.0,0.018881690627152965,0.0
Muster T.,2010,0.0,0.0,0.011533950294496319,0.0
Marti J.,2012,0.23076923076923078,0.0,0.030771600787788695,0.0
Goffin D.,2017,0.02235328507316402,0.0,0.2823312263026935,0.0
Sabry S.,2011,0.0,0.0,0.018881690627152965,0.0
Venus M.,2015,0.3333333333333333,0.0,0.12513768605048184,0.0
Scholtz N.,2011,0.0,0.0,0.018881690627152965,0.0
Rios F.,2011,0.0,0.0,0.018881690627152965,0.0
Bagnis F.,2021,0.03758052970651396,0.2727272727272727,0.7674558420651703,0.20930613874504642
Romboli F.,2011,0.0,0.0,0.018881690627152965,0.0
Clezar G.,2018,0.18181818181818182,0.43529411764705883,0.3963373118872477,0.17252330046856665
Kuznetsov Al.,2014,0.2857142857142857,0.2,0.07963493641622292,0.015926987283244584
Farah R.,2012,0.5555555555555556,0.25,0.030771600787788695,0.007692900196947174
Borvanov R.,2011,0.0,0.0,0.018881690627152965,0.0
Galdon P.,2011,0.0,0.0,0.018881690627152965,0.0
Kumantsov A.,2011,0.0,0.0,0.018881690627152965,0.0
Garza D.,2011,0.0,0.0,0.018881690627152965,0.0
Sanchez M.,2011,0.0,0.0,0.018881690627152965,0.0
Awadhy O.,2011,0.0,0.0,0.018881690627152965,0.0
Granollers Pujol G.,2011,0.0,0.0,0.018881690627152965,0.0
Kuznetsov An.,2016,0.11595547309833024,0.0,0.19150795583214678,0.0
Gutierrez-Ferrol S.,2012,0.75,0.0,0.030771600787788695,0.0
Ramos A.,2012,0.1276409414340449,0.0,0.030771600787788695,0.0
Carreno-Busta P.,2015,0.131163708086785,0.0,0.12513768605048184,0.0
Granollers-Pujol G.,2011,0.0,0.0,0.018881690627152965,0.0
Teixeira M.,2011,0.3333333333333333,0.16666666666666666,0.018881690627152965,0.0031469484378588274
Stebe C.M.,2012,0.06787330316742082,0.37158469945355194,0.030771600787788695,0.011434256030435144
Cox D.,2011,0.0,0.0,0.018881690627152965,0.0
Golding O.,2011,0.0,0.0,0.018881690627152965,0.0
Walter L.,2011,0.0,0.0,0.018881690627152965,0.0
De Schepper K.,2013,0.07549019607843138,0.5038461538461538,0.04978706836786394,0.02508502290842375
Wang J.,2014,0.21428571428571427,0.47333333333333333,0.07963493641622292,0.03769386990367885
Olaso G.,2011,0.25,0.3333333333333333,0.018881690627152965,0.006293896875717655
Kern R.,2011,0.0,0.0,0.018881690627152965,0.0
Kosakowski D.,2011,0.6666666666666666,0.3333333333333333,0.018881690627152965,0.006293896875717655
Grigelis L.,2011,0.0,0.0,0.018881690627152965,0.0
Pavic M.,2012,0.1818181818181818,0.37254901960784315,0.030771600787788695,0.011463929705254613
Delic M.,2014,0.7,0.0,0.07963493641622292,0.0
Thiem D.,2016,0.025932474530605373,0.0,0.19150795583214678,0.0
Sitak A.,2011,0.0,0.0,0.018881690627152965,0.0
Chvojka E.,2011,0.0,0.0,0.018881690627152965,0.0
Pospisil V.,2015,0.033841626538255745,0.0,0.12513768605048184,0.0
Jaziri M.,2018,0.05048076923076923,0.4262295081967213,0.3963373118872477,0.16893065752571212
Dutra Da Silva R.,2011,0.0,0.0,0.018881690627152965,0.0
Giannessi A.,2017,0.16666666666666669,0.0,0.2823312263026935,0.0
Torebko P.,2011,0.0,0.0,0.018881690627152965,0.0
Rodrigues M.,2011,1.0,0.5,0.018881690627152965,0.009440845313576482
Renavand N.,2011,1.0,0.5,0.018881690627152965,0.009440845313576482
Li Z.,2011,0.0,0.0,0.018881690627152965,0.0
Zopp J.,2012,0.15946843853820597,0.0,0.030771600787788695,0.0
Nedelko I.,2011,0.0,0.0,0.018881690627152965,0.0
Bedene A.,2019,0.018225676762262128,0.3157894736842105,0.5248935341839319,0.16575585290018902
Duckworth J.,2021,0.06581485053037608,0.5,0.7674558420651703,0.38372792103258513
Mitchell B.,2012,0.0,0.0,0.030771600787788695,0.0
Viola Mat.,2012,0.0,0.0,0.030771600787788695,0.0
Van D. Merwe I.,2012,0.0,0.0,0.030771600787788695,0.0
Mesaros K.,2012,0.0,0.0,0.030771600787788695,0.0
Marcan D.,2012,0.0,0.0,0.030771600787788695,0.0
Lajola D.,2012,0.0,0.0,0.030771600787788695,0.0
Kutrovsky D.,2012,1.0,0.6666666666666666,0.030771600787788695,0.02051440052519246
